FID,Id,Status,PIN,X,Y,Area,Prev_Area,Pct_Change,Comment,Shape_Leng,Shape_Area,Shape__Area,Shape__Length
7763,,Existing,095-10-09-02.32-7000,376080.65,1491659.37,829.98,0,0, ,130.709549947,829.988982729,129.10546875,51.5261668299558
7764,,Existing,095-10-09-02.32-7100,376153.65,1491622.26,2109.18,0,0, ,205.142114347,2109.17580409,328.078125,80.8421915857873
7765,,Existing,095-10-09-02.32-7200,376019.46,1491641.8,342.99,0,0, ,81.482120499,342.988139446,53.34765625,32.1435295373602
7766,,Existing,095-10-09-02.32-6900,376069.64,1491714.56,587.85,0,0, ,97.1717129778,587.838646737,91.44140625,38.3199063120232
7767,,Existing,095-10-09-02.32-6000,376403.49,1491489.66,1993.64,0,0, ,203.11075042,1993.64270292,310.11328125,80.1363654397064
7768,,Existing,095-10-09-02.32-5700,376386.91,1491325.81,2080.84,0,0, ,196.916309376,2080.8290098,323.6640625,77.6320239973184
7769,,Existing,095-10-09-02.32-5600,376462.11,1491323.78,1486.96,0,0, ,162.779858921,1486.95076538,231.28515625,64.2409873547466
7770,,Existing,095-10-09-02.23-1200,376312.16,1491861.14,39719.59,0,0, ,1516.07636887,39719.5968272,6178.5390625,597.960586995014
7771,,Existing,095-10-09-02.32-6800,376403.25,1491721.24,754.28,0,0, ,109.976801423,754.286949143,117.328125,43.3791561594792
7772,,Existing,095-10-09-02.32-11700,375792.28,1491613.32,1629.27,0,0, ,169.812529702,1629.26821072,253.43359375,66.9324860239032
7773,,Existing,095-10-09-02.32-11890,375790.71,1491656.22,1599.62,0,0, ,169.153498467,1599.62420298,248.8203125,66.6708262254054
7774,,Existing,095-10-09-02.32-11900,375788.77,1491700.36,1683.4,0,0, ,174.821730333,1683.41339733,261.859375,68.9022484686843
7775,,Existing,095-10-09-02.32-7200,376014.29,1491712.06,1145.76,0,0, ,138.465620262,1145.77522688,178.23046875,54.5989945590475
7776,,Existing,095-10-09-02.23-1200,375946.43,1491768.4,5597.56,0,0, ,345.839982112,5597.54979919,870.71875,136.312948790776
7777,,Existing,095-10-09-02.23-1200,376074.72,1491771.53,5609.01,0,0, ,345.202369745,5608.99565983,872.4921875,136.057896973328
7778,,Existing,095-10-09-02.23-1200,375982.72,1491954.47,5584.04,0,0, ,343.777474992,5584.03632364,868.625,135.659363932532
7779,,Existing,095-10-09-02.32-6700,376319.61,1491668.81,1166.01,0,0, ,144.107664112,1166.02049791,181.37109375,56.8060818701706
7780,,Existing,095-10-09-02.32-6600,376319.74,1491627.85,1165.56,0,0, ,153.768123899,1165.55930152,181.3046875,60.6071156074327
7781,,Existing,095-10-09-02.32-6001,376322.89,1491496.46,2299.91,0,0, ,211.784678437,2299.90151074,357.75,83.5873397287059
7782,,Existing,095-10-09-02.32-6900,376154.7,1491705.92,1955.76,0,0, ,190.734506565,1955.76640121,304.21875,75.1921338175901
7783,,Existing,095-10-09-02.32-5800,376327.09,1491315.22,1574.39,0,0, ,185.126277996,1574.39789788,244.890625,73.0727543430695
7784,,Existing,095-10-09-02.32-5800,376329.74,1491244.93,693.58,0,0, ,105.344954826,693.574915913,107.88671875,41.5475137760141
7785,,Existing,095-10-09-02.32-7900,376193.06,1491235.57,960.13,0,0, ,140.302105013,960.13849649,149.3515625,55.3275706315999
7786,,Existing,095-10-09-02.32-11100,375696.99,1491200.77,409.02,0,0, ,82.6693410984,409.017296889,63.62890625,32.5908059839527
7787,,Changed,095-10-09-02.32-6800,376324.98,1491712.31,1884.13,1330.05,41.66, ,226.368056313,1884.11739494,293.0859375,89.2050909217953
7788,,Changed,095-10-09-02.23-800,376232.64,1492599.56,23339.32,18724.76,24.64, ,728.106583741,23339.3425508,3630.75390625,287.199072453294
7789,,New,095-10-09-02.23-800,376169.22,1492474.95,408.64,0,0, ,80.8799279341,408.63507693,63.5703125,31.900080229524
7790,,New,095-10-09-02.23-904,375991.41,1492304.98,625.41,0,0, ,100.151904087,625.406300943,97.2890625,39.5049062887029
7791,,New,095-10-09-02.23-904,376009.2,1492307.96,272.31,0,0, ,82.1800699256,272.318219721,42.36328125,32.4515634489351
7792,,Existing,095-10-09-02.23-701,376363.65,1492464.28,32884.81,0,0, ,970.808340397,32884.805075,5115.59765625,382.924888874315
7793,,New,095-10-09-02.23-905,375721.89,1492220.12,6262.03,0,0, ,356.947532943,6262.00476579,974.11328125,140.741587642949
7794,,New,095-10-09-02.23-700,376450.95,1492187.31,2755.61,0,0, ,229.342336922,2755.61283664,428.65625,90.41706734076
7795,,New,095-10-09-02.23-700,376477.51,1492223.95,2423.12,0,0, ,209.363572344,2423.13452544,376.94140625,82.5458805930471
7796,,Existing,095-10-09-02.23-902,375685.26,1492818.97,4686.93,0,0, ,283.44513822,4686.92162385,729.125,111.807840173407
7797,,Existing,095-10-09-02.23-900,376076.47,1492625.16,17160.47,0,0, ,677.091450536,17160.4096625,2669.52734375,267.066500840982
7798,,Existing,095-10-09-02.23-904,375915.09,1492289.18,2226.49,0,0, ,199.708200163,2226.47787012,346.33984375,78.8140482553655
7799,,Existing,095-10-09-02.23-1000,376154.58,1492240.62,9428.36,0,0, ,421.864569097,9428.36682706,1466.66796875,166.387264244961
7800,,New,095-10-09-02.22-3401,375683.9,1493587.21,436.36,0,0, ,84.3419504845,436.360837527,67.8828125,33.268169570422
7801,,Existing,095-10-09-02.22-3200,376494.64,1493164.57,56872.26,0,0, ,1181.55509362,56872.3130858,8847.62890625,465.915799739943
7802,,Changed,095-10-09-02.22-3402,375843.29,1493586.13,6401.64,6231.22,2.73, ,360.062083252,6401.63057524,995.94140625,142.020693672906
7803,,Existing,095-10-09-02.23-903,375872.45,1492958.72,12306.16,0,0, ,721.791016292,12306.1795485,1914.4375,284.713229786812
7804,,Existing,095-10-09-02.22-3401,375732.74,1493749.65,885.99,0,0, ,121.033694452,885.99144057,137.83984375,47.7224750143042
7805,,Changed,095-10-09-02.22-1200,375891.86,1494293.41,2625.2,2566.46,2.29, ,234.871762329,2625.19331392,408.4453125,92.6195304045781
7806,,New,095-10-09-02.22-1100,375946.59,1494371.32,175.05,0,0, ,57.1039376302,175.049605976,27.23828125,22.5330168060468
7807,,Existing,095-10-09-02.22-1000,376079.75,1494363.05,230.33,0,0, ,61.7075746493,230.330249772,35.83203125,24.3488883600795
7808,,Existing,095-11-09-35.33-10200,376327.99,1494415.1,222.94,0,0, ,60.3310228644,222.943330495,34.68359375,23.8039352131118
7809,,Existing,095-11-09-35.33-9500,375730.39,1494410.15,209.4,0,0, ,57.9237750029,209.395711714,32.578125,22.8494025375216
7810,,Existing,095-10-09-02.22-1300,375802.86,1494289.83,2599.98,0,0, ,229.9715366,2599.99569564,404.51171875,90.6712459838936
7811,,Existing,095-10-09-02.22-1100,375974.03,1494293.11,2103.53,0,0, ,194.594400203,2103.53379194,327.2734375,76.7237881773666
7812,,Existing,095-10-09-02.22-1000,376056.36,1494292.47,2260.43,0,0, ,202.253737528,2260.44025836,351.6796875,79.7366697277231
7813,,Existing,095-11-09-35.33-10100,376279.71,1494416.16,468.18,0,0, ,87.2319763991,468.176393102,72.83984375,34.3994603836792
7814,,Existing,095-11-09-35.33-10300,376411.63,1494413.81,276.48,0,0, ,67.1593970136,276.480514027,43.01953125,26.4979765946119
7815,,Existing,095-10-09-02.22-800,376295.46,1494307.62,3087.91,0,0, ,264.483972105,3087.9292103,480.4296875,104.298612230576
7816,,Existing,095-10-09-02.22-700,376378.82,1494301.72,2272.71,0,0, ,209.952850479,2272.69609129,353.59375,82.794686875097
7817,,Existing,095-10-09-02.22-600,376469.92,1494302.24,2565.67,0,0, ,229.991592622,2565.6654736,399.16796875,90.6940438465394
7818,,Existing,095-10-09-02.22-1800,375793.69,1494049.46,636.43,0,0, ,101.199541879,636.433498648,99.015625,39.9108840992255
7819,,Existing,095-10-09-02.22-1900,375869.81,1494079.78,866.26,0,0, ,118.201414205,866.264478783,134.7734375,46.614824185939
7820,,Existing,095-10-09-02.22-2000,376009.26,1494043.73,193.53,0,0, ,56.3413994411,193.519763603,30.109375,22.2301361064783
7821,,Existing,095-10-09-02.22-1800,375805.84,1494134.64,2396.26,0,0, ,213.920239843,2396.26375111,372.8203125,84.3640497715827
7822,,Existing,095-10-09-02.22-2000,375974.76,1494129.17,3011.84,0,0, ,251.63586044,3011.83861374,468.5859375,99.2356802930524
7823,,Existing,095-10-09-02.22-2300,376269.59,1494064.03,497.73,0,0, ,90.1907645017,497.730092983,77.4375,35.5643186720482
7824,,Existing,095-10-09-02.22-2300,376291.26,1494141.15,2663.89,0,0, ,228.456347317,2663.89483617,414.44921875,90.0739674235125
7825,,Existing,095-11-09-35.32-100,375904.69,1496975.99,1136.97,0,0, ,183.476721498,1136.97152095,176.92578125,72.4473332797689
7826,,Existing,095-11-09-35.32-100,376023.95,1496975.29,1030.35,0,0, ,179.449116178,1030.34909429,160.33984375,70.8613429237439
7827,,Existing,095-11-09-35.32-2300,376280.55,1496994.01,1840.11,0,0, ,186.364813792,1840.12885629,286.36328125,73.4851984379518
7828,,Existing,095-11-09-35.32-800,376491.99,1496986.19,1930.21,0,0, ,202.34313342,1930.22302692,300.36328125,79.8159135180751
7829,,Existing,095-11-09-35.32-100,375947.02,1496978.74,976,0,0, ,165.549501381,975.995859306,151.875,65.3925646324132
7830,,Existing,095-11-09-35.32-2400,376288.66,1496930.07,1743.17,0,0, ,182.106903181,1743.17746508,271.2734375,71.868504010704
7831,,Existing,095-10-09-02.22-2400,376376.55,1494144.17,2325.07,0,0, ,226.659303264,2325.06600775,361.73828125,89.3953586466137
7832,,Existing,095-10-09-02.22-2500,376487.4,1494064.25,1069.61,0,0, ,136.798868884,1069.60871547,166.4140625,53.9269709427842
7833,,Existing,095-10-09-02.22-1400,375719.97,1494298.6,2258.87,0,0, ,213.881354381,2258.87016055,351.453125,84.3623900511813
7834,,Existing,095-10-09-02.22-900,376141.15,1494293.74,2141.95,0,0, ,197.194819053,2141.96063723,333.25,77.7485445348582
7835,,Existing,095-10-09-02.22-1900,375890.37,1494137.82,1975.39,0,0, ,186.436526306,1975.39330976,307.3359375,73.5143923327113
7836,,Existing,095-10-09-02.22-2100,376057.5,1494140.09,2100.79,0,0, ,193.178155194,2100.79207399,326.84765625,76.1666394849144
7837,,Existing,095-10-09-02.22-2200,376145.07,1494143.68,2026.64,0,0, ,191.026190188,2026.65470296,315.30859375,75.319498392844
7838,,Existing,095-10-09-02.22-2500,376471.3,1494146.38,2249.4,0,0, ,210.497873446,2249.40166009,349.9609375,83.0083632152499
7839,,Existing,095-11-09-35.33-10100,376273.61,1494487.78,2509.94,0,0, ,230.726650315,2509.95556895,390.515625,91.0037889335909
7840,,Existing,095-11-09-35.33-6100,376149.61,1495080.91,182.16,0,0, ,54.957880726,182.159419163,28.34765625,21.6865022581641
7841,,Existing,095-11-09-35.33-4400,376042.72,1495179.01,3078.46,0,0, ,262.102407219,3078.44432993,478.98046875,103.371009758897
7842,,Changed,095-11-09-35.33-6400,375865.91,1495000.18,2379.3,2202.45,8.03, ,226.149334416,2379.29051228,370.19921875,89.1837346420674
7843,,Changed,095-11-09-35.33-6900,375781.4,1494839.84,4065.09,3115.95,30.46, ,302.913465266,4065.08607535,632.484375,119.498783472644
7844,,New,095-11-09-35.33-6900,375757.55,1494753.63,367.04,0,0, ,83.4777406071,367.0423768,57.10546875,32.9014397487387
7845,,Changed,095-11-09-35.33-7300,376126.72,1494789.95,2554.52,1892.91,34.95, ,216.488656236,2554.52377549,397.4609375,85.3988591922623
7846,,Existing,095-11-09-35.33-8500,376435.65,1494651.41,2194.17,0,0, ,221.466052852,2194.17191589,341.390625,87.3602123317762
7847,,Changed,095-11-09-35.33-7600,376429.49,1494813.87,691.78,1021.67,-32.29, ,105.24473051,691.788524481,107.6328125,41.5159727121053
7848,,Existing,095-11-09-35.33-10200,376359.45,1494491.49,2231.48,0,0, ,217.618032101,2231.49374763,347.18359375,85.8294265012068
7849,,Existing,095-11-09-35.33-9600,375784.09,1494482.32,2211.45,0,0, ,212.760680858,2211.45542398,344.078125,83.9038741041309
7850,,Existing,095-11-09-35.33-10300,376441.27,1494490.9,2623.47,0,0, ,228.717724026,2623.47266869,408.17578125,90.2014775348176
7851,,Existing,095-11-09-35.33-9400,375713.71,1494637.7,808.1,0,0, ,122.679575415,808.095774379,125.7265625,48.381958041744
7852,,Existing,095-11-09-35.33-9200,375783.85,1494645.49,2616.56,0,0, ,235.837845527,2616.55112785,407.10546875,93.0074785684299
7853,,Existing,095-11-09-35.33-4100,375773.13,1495180.98,2679.19,0,0, ,222.961741595,2679.19261317,416.8671875,87.9021913871928
7854,,Existing,095-11-09-35.33-4100,375797.4,1495114.92,468.2,0,0, ,97.5834402785,468.19927488,72.8515625,38.4816025378031
7855,,Existing,095-11-09-35.33-4200,375860.66,1495179.89,2352.47,0,0, ,222.933162104,2352.46787661,366.0234375,87.9071707887058
7856,,Existing,095-11-09-35.33-4500,376126.09,1495174.62,2504.03,0,0, ,221.375848436,2504.03708877,389.61328125,87.2861287139813
7857,,Existing,095-10-09-11.13-11100,378569.52,1486709.74,704.98,0,0, ,110.144940949,704.975213056,109.6171875,43.4174426560711
7858,,Existing,095-10-09-11.13-11200,378552.48,1486762.61,947.89,0,0, ,100.542152921,593.477034712,92.28515625,39.626754090966
7859,,Existing,095-10-09-11.13-11200,378556.23,1486821.9,1779.45,0,0, ,182.037343768,1779.45363214,276.70703125,71.8072562765692
7860,,Existing,095-10-09-11.13-11202,378605.97,1486825.51,1439.33,0,0, ,168.341325936,1439.33142208,223.8046875,66.4201114635365
7861,,Existing,095-10-09-11.13-10500,378673.34,1486714.81,389.64,0,0, ,45.8368270218,129.39263338,20.1171875,18.0789809499405
7862,,Existing,095-10-09-11.13-14000,378419.51,1486713.18,1488.59,0,0, ,166.195158412,1488.58127859,231.4609375,65.5409377804482
7863,,Existing,095-10-09-11.13-13800,378417.81,1486835.45,1225.77,0,0, ,149.126068463,1225.76774448,190.6015625,58.8073890155728
7864,,Existing,095-10-09-11.24-300,378274.59,1486849.49,2140.19,0,0, ,216.480891795,2140.19048168,332.7890625,85.3116891315756
7865,,Existing,095-10-09-11.24-400,378283.74,1486799.94,1687.89,0,0, ,228.789995056,1687.8873626,262.4609375,90.1964990058216
7866,,Existing,095-10-09-11.24-300,378174.23,1486864.29,372.47,0,0, ,77.2740008332,372.468291516,57.9140625,30.4685352803522
7867,,Existing,095-10-09-11.13-13700,378438.02,1486935.34,2273.02,0,0, ,214.511774057,2273.02687773,353.44140625,84.5101778385433
7868,,Existing,095-10-09-11.13-13600,378415.49,1486983.07,1455.92,0,0, ,160.315735457,1455.91862596,226.3828125,63.1880522315089
7869,,Existing,095-10-09-11.13-13600,378505.44,1486981.58,700.25,0,0, ,108.18629402,700.254503694,108.8828125,42.6432693088034
7870,,Existing,095-10-09-11.13-11300,378553.28,1486944,1989.67,0,0, ,239.047422171,1989.65306224,309.37109375,94.2936317466764
7871,,Existing,095-10-09-11.13-10200,378765.27,1486935.66,2094.5,0,0, ,193.247644991,2094.49298575,325.6875,76.1539285108927
7872,,Existing,095-10-09-11.13-10600,378788.73,1486645.08,1713.27,0,0, ,206.160308762,1713.26127604,266.38671875,81.2818604874785
7873,,Existing,095-10-09-11.13-3300,378933.84,1486768.85,2110.45,0,0, ,203.778596951,2110.44252244,328.1640625,80.3242610139788
7874,,Existing,095-10-09-11.13-3700,378907.05,1487049.37,1442.97,0,0, ,173.680804833,1442.96549953,224.3828125,68.4935617889911
7875,,Existing,095-10-09-11.13-10000,378794.48,1487039.9,1161.52,0,0, ,152.359252576,1161.52811751,180.6171875,60.06251260443
7876,,Existing,095-10-09-11.31-100,378286.77,1486370.53,1654.9,0,0, ,178.807249851,1654.89919601,257.30859375,70.4732901465837
7877,,Existing,095-10-09-11.42-100,378849.32,1486328.93,548.55,0,0, ,93.8213480749,548.547457151,85.29296875,36.9989846891532
7878,,Existing,095-10-09-11.42-100,378801.47,1486391.64,1385.69,0,0, ,150.330056861,1385.68679842,215.453125,59.2945817671407
7879,,Existing,095-10-09-11.24-1000,378291.78,1486482.59,1471.4,0,0, ,160.256057983,1471.40442297,228.80078125,63.1744500499731
7880,,Existing,095-10-09-11.13-14100,378483.23,1486504.42,1332.38,0,0, ,162.195040923,1332.3823129,207.16796875,63.9500732536245
7881,,Existing,095-10-09-11.13-10900,378558.41,1486476.2,1233.99,0,0, ,155.499972061,1233.98694093,191.87890625,61.3236916703936
7882,,Existing,095-10-09-11.13-10500,378793.44,1486708.5,1330.63,0,0, ,159.233085085,1330.61994449,206.90234375,62.7982068503869
7883,,Existing,095-11-09-35.32-1800,376701.23,1496820.1,1591.4,0,0, ,169.439404111,1591.39549229,247.64453125,66.8105056369974
7884,,Existing,095-11-09-35.31-1000,377034.11,1496824.89,1967.55,0,0, ,196.02699973,1967.55563788,306.171875,77.319367627974
7885,,Existing,095-11-09-35.31-1100,377101.08,1496823.81,1721.31,0,0, ,179.998330903,1721.31962555,267.859375,70.9815242128773
7886,,Existing,095-11-09-35.31-1200,377171.43,1496825.19,1745.91,0,0, ,188.523092852,1745.91141105,271.6953125,74.3538771600132
7887,,Existing,095-11-09-35.31-1300,377242.37,1496825.89,1890.42,0,0, ,184.09138813,1890.41323628,294.17578125,72.5981430473113
7888,,Existing,095-11-09-35.31-1900,377029.68,1496678.69,2445.02,0,0, ,222.804604645,2445.01064654,380.4765625,87.9065192745352
7889,,Existing,095-11-09-35.31-2200,377236.86,1496689.25,2086.13,0,0, ,205.744587971,2086.13128299,324.62890625,81.1499988505174
7890,,Existing,095-11-09-35.31-1900,377044.35,1496615.58,161.47,0,0, ,51.3347758501,161.462980137,25.1328125,20.2561178641809
7891,,Existing,095-11-09-35.31-4000,377152.79,1496361.87,2588.16,0,0, ,228.496691542,2588.15989736,402.74609375,90.1405700648482
7892,,Existing,095-11-09-35.31-3800,377291.5,1496359.86,2237.07,0,0, ,202.128176822,2237.07833581,348.109375,79.7182259374338
7893,,Existing,095-11-09-35.32-6600,376679.6,1496229.54,2833.7,0,0, ,284.245343983,2833.6848393,440.94140625,112.063585654936
7894,,Existing,095-11-09-35.32-6400,376784.92,1496230.12,2890.89,0,0, ,280.384679797,2890.88616172,449.84375,110.537286095663
7895,,Existing,095-11-09-35.32-6300,376889.05,1496231.1,2831.5,0,0, ,277.25986127,2831.49729657,440.6015625,109.307416227501
7896,,Existing,095-11-09-35.31-4700,377220.4,1496237.34,1943.66,0,0, ,193.331677451,1943.65363833,302.44140625,76.2476936884619
7897,,Existing,095-11-09-35.31-4600,377296.74,1496228.2,2284.68,0,0, ,225.505542769,2284.67339634,355.51171875,88.9644034337026
7898,,Existing,095-11-09-35.31-2100,377167.41,1496689.56,1910.13,0,0, ,183.978785317,1910.13245074,297.23828125,72.5481670476582
7899,,Existing,095-11-09-35.32-1600,376841.69,1496823.43,1742.28,0,0, ,179.705318874,1742.27977779,271.125,70.8652343873598
7900,,Existing,095-11-09-35.32-1700,376770.87,1496826.69,1870.18,0,0, ,205.137653955,1870.17444614,291.0234375,80.9213522324734
7901,,Existing,095-11-09-35.32-2000,376561.14,1496821.27,1603.86,0,0, ,170.1111907,1603.85305623,249.58203125,67.076195917896
7902,,Existing,095-11-09-35.31-1400,377313.34,1496826.72,1684.11,0,0, ,174.16246167,1684.11054589,262.06640625,68.6839073502815
7903,,PossiblyChanged,095-11-09-35.32-1900,376632.54,1496824.11,1980.89,0,0, ,202.551209611,1980.89663886,308.25390625,79.8978144745215
7904,,Existing,095-11-09-35.31-600,377172.06,1496991.82,1983.12,0,0, ,203.623818069,1983.12243012,308.60546875,80.3196841223489
7905,,Existing,095-11-09-35.31-700,377087.46,1496924,165.83,0,0, ,52.743149381,165.829625997,25.80859375,20.8152204913766
7906,,Existing,095-11-09-35.31-700,377101.84,1496923.1,161.37,0,0, ,51.4242975312,161.371232125,25.11328125,20.2922351889451
7907,,Existing,095-11-09-35.32-900,376561.39,1496988.08,1754.67,0,0, ,179.776017148,1754.65606292,273.0625,70.8968414734357
7908,,Existing,095-11-09-35.32-1000,376631.57,1496988.95,1809.64,0,0, ,183.15465389,1809.64026221,281.60546875,72.2289727904221
7909,,Existing,095-11-09-35.32-1100,376701.48,1496989.55,1771.74,0,0, ,180.586140245,1771.7385964,275.70703125,71.2175491609345
7910,,Existing,095-10-09-02.44-12000,379749.13,1490167.17,1873.59,0,0, ,201.772747801,1873.58781542,291.41015625,79.5547351761727
7911,,Existing,095-10-09-02.44-11900,379748.91,1490215.26,1874.74,0,0, ,192.191979192,1874.74285469,291.5859375,75.7554934156796
7912,,Existing,095-10-09-02.44-13100,379810.75,1489761.74,7676.96,0,0, ,402.7251756,7676.94178187,1193.98046875,158.746038872835
7913,,Existing,095-10-09-02.43-4500,379323.66,1490172.48,1770.3,0,0, ,203.57829065,1770.2941549,275.3203125,80.2472292246816
7914,,Existing,095-10-09-02.43-7200,379212.26,1489674.69,1473.39,0,0, ,164.187410104,1473.40040508,229.1484375,64.7355617651723
7915,,Existing,095-10-09-02.43-7100,379165.96,1489728.33,417.68,0,0, ,81.7976207147,417.683251094,64.9609375,32.2608545060493
7916,,Existing,095-10-09-02.43-4000,379328.19,1490071.8,1828.57,0,0, ,176.375214674,1828.58289803,284.3984375,69.5353699852292
