,B01,B02,B03,B04,B05,B06,B07,B08,B8A,B11,B12
245,1286.0,1380.0,1462.5,1686.5,1989.5,2201.0,2427.0,2641.0,2900.0,2966.5,2204.0
246,1286.0,1352.0,1461.5,1761.0,2166.5,2511.5,2782.5,3212.5,3284.5,3209.0,2411.5
247,1191.0,1278.0,1356.0,1669.0,1939.5,2300.5,2558.5,3040.5,2945.0,2874.5,2233.5
248,1191.0,1316.0,1415.0,1630.0,1988.5,2408.0,2545.5,2988.5,2963.0,2892.5,2239.5
249,1175.0,1279.5,1350.5,1639.5,1932.0,2181.5,2351.0,2653.5,2669.0,2812.5,2280.5
250,1175.0,1240.0,1328.5,1499.5,1758.5,1989.5,2134.5,2348.5,2395.0,2826.5,2287.5
251,1202.0,1253.5,1313.5,1417.5,1697.5,1904.0,2070.0,2191.5,2314.0,2731.0,2240.5
252,1202.0,1263.5,1349.5,1433.0,1730.0,2158.5,2326.5,2619.0,2621.0,2583.0,2058.5
253,1234.0,1298.5,1390.5,1607.5,1827.0,2166.0,2401.0,2614.0,2714.0,2878.0,2247.0
254,1234.0,1297.0,1389.0,1483.0,1868.0,2218.0,2423.0,2371.5,2792.5,3064.0,2369.0
255,1346.0,1383.0,1481.0,1716.5,2079.0,2433.0,2656.0,2569.5,3098.5,3431.5,2648.0
256,1346.0,1763.5,2001.0,2297.0,2588.5,2884.0,3074.0,3487.5,3348.5,3453.5,2936.0
257,1445.5,1683.5,1834.0,2205.0,2467.0,3168.0,3397.5,3513.5,3807.0,3165.0,2631.5
258,1445.5,1543.5,1865.5,2301.0,2500.5,3273.0,3594.0,3542.5,3761.5,2912.0,2479.5
259,1309.5,1343.0,1584.5,1499.5,2240.0,4153.5,4695.0,4933.5,5092.5,2928.0,2189.0
260,1309.5,1386.5,1614.5,1582.0,2171.0,3896.5,4419.0,4714.0,4725.0,2960.0,2241.5
261,1245.5,1300.5,1553.5,1402.5,1968.0,3883.0,4520.0,5160.0,4779.5,2911.0,2138.5
262,1245.5,1323.0,1543.5,1526.5,1970.5,3837.5,4523.0,4686.0,4788.5,2925.5,2130.0
263,1227.0,1354.0,1587.0,1447.0,2035.0,4053.0,4743.0,5202.0,5125.5,2948.5,2146.5
264,1227.0,1338.5,1658.5,1535.0,2249.0,4164.5,4803.5,5303.5,5180.5,3073.0,2237.0
265,1258.0,1343.0,1611.5,1439.5,2170.5,4231.0,4897.5,5420.0,5327.0,3111.0,2217.5
266,1258.0,1587.5,1788.0,1802.0,2202.5,3569.0,4027.5,4488.0,4378.5,3027.5,2313.5
267,1316.5,1503.5,1689.0,1770.0,2098.5,3044.5,3508.5,4236.5,3709.0,2992.5,2366.5
268,1316.5,1498.5,1741.0,1848.0,2299.0,3421.0,3715.0,3645.5,4058.0,3138.5,2377.5
269,1370.0,1459.5,1638.0,1720.5,2198.0,3069.5,3355.0,3854.5,4050.0,3082.5,2281.5
270,1370.0,1674.5,1844.5,2005.0,2232.0,2981.5,3372.5,3466.5,3670.0,2950.5,2370.0
271,1465.5,1996.0,2267.0,2403.0,2527.5,3326.0,3713.0,3827.0,3832.5,3161.0,2538.5
272,1465.5,1658.0,1803.0,1890.0,2322.5,3245.5,3499.0,3576.5,3847.5,3113.0,2421.5
273,1546.0,1489.5,1726.0,1767.0,2407.0,3791.5,4246.5,4928.5,4511.5,3229.5,2482.5
274,1546.0,1366.5,1540.5,1478.5,2218.0,3335.0,3781.5,3602.0,4025.0,2860.5,2233.5
275,1522.0,1405.5,1518.0,1523.0,1957.5,2794.0,3096.0,3209.0,3370.0,2584.0,2020.5
276,1522.0,1355.5,1477.5,1534.0,1776.0,2293.0,2441.5,2866.5,2695.0,2526.0,2049.5
277,1466.5,1538.0,1601.5,1738.0,1871.5,2136.0,2307.5,2720.0,2585.0,2731.0,2229.5
278,1466.5,1689.0,1828.0,1948.5,2072.5,2672.5,2956.0,3896.5,3349.0,2811.0,2283.5
279,1557.5,1508.0,1546.5,1732.0,2105.0,2406.0,2629.0,2826.5,3182.5,2689.0,2261.5
280,1557.5,1817.0,1955.0,2096.0,2071.5,2358.0,2520.5,3020.0,2894.0,2433.0,2136.5
281,1677.5,1975.0,2118.5,2294.0,2273.5,2560.0,2739.5,3383.0,2762.5,2665.0,2281.5
282,1677.5,1953.5,2271.0,2337.5,2685.0,3091.0,3211.5,3876.0,3375.5,3250.5,2815.5
283,1525.0,1502.0,1731.0,1707.5,1947.0,2502.0,2815.5,3542.5,3014.0,2662.5,2174.5
284,1525.0,1319.0,1419.0,1464.0,1825.5,2316.0,2448.5,2663.5,2766.5,2526.5,1935.0
285,1381.5,1446.0,1539.0,1745.0,2037.5,2454.5,2709.5,3110.5,3099.5,2958.0,2338.0
286,1381.5,1450.5,1525.5,1635.0,2022.5,2393.5,2559.5,2686.0,2788.0,2791.5,2241.5
287,1428.0,1698.5,1823.5,1928.5,2111.0,2514.0,2687.0,2873.0,2972.5,2864.5,2307.0
288,1428.0,2280.5,2454.5,2465.0,2448.0,2967.0,3183.5,3697.0,3405.0,3233.0,2698.5
289,1426.0,1824.0,2059.0,2125.0,2580.5,3338.5,3520.5,4351.0,3794.0,3398.0,2797.5
290,1426.0,1514.5,1680.5,1715.0,2212.0,3041.0,3486.0,4175.5,3724.5,3139.5,2448.0
291,1392.0,1763.0,1860.0,1945.0,2275.0,2960.5,3138.5,3234.0,3525.5,3162.5,2462.5
292,1392.0,1250.5,1232.5,1228.0,1586.5,2310.0,2504.0,1922.0,2735.0,2153.5,1672.5
293,1342.0,1503.0,1610.0,1920.0,2154.5,2666.0,2961.5,3275.0,3382.5,2775.5,2193.5
294,1342.0,1320.5,1385.5,1479.5,1831.5,2312.0,2527.0,2481.5,2739.5,2769.5,2132.5
295,1318.5,1323.5,1390.0,1513.0,1864.5,2242.5,2400.5,2748.5,2760.0,2884.0,2242.5
296,1318.5,1317.5,1390.5,1498.5,1856.5,2137.5,2358.0,2551.0,2627.0,2879.0,2262.0
297,1293.5,1358.5,1494.0,1647.0,1932.5,2306.0,2532.5,2874.0,2811.0,2918.5,2254.5
298,1293.5,1434.5,1557.0,1796.5,1933.5,2221.5,2443.0,2750.0,2730.5,3041.0,2300.0
299,1273.5,1571.5,1650.5,1928.5,2091.0,2327.0,2542.5,2921.5,2862.5,3004.5,2286.5
300,1445.5,2285.0,2443.0,2627.0,2640.0,3168.5,3590.0,3720.5,3842.0,3261.5,2639.0
301,1445.5,1702.5,1845.0,2069.0,2390.0,3051.0,3168.0,3313.5,3746.0,3319.5,2559.0
302,1445.5,1469.0,1712.0,1709.0,2288.0,3382.0,3829.0,4117.5,4212.0,3372.0,2457.0
303,1345.0,1459.5,1738.0,1750.0,2333.0,3437.0,3709.5,4646.0,4177.5,3243.0,2380.5
304,1345.0,1511.5,1814.0,1816.0,2392.5,3601.5,4026.0,4954.5,4277.0,3267.0,2426.5
305,1302.5,1292.0,1367.0,1441.0,1844.0,2497.5,2671.0,2429.0,3012.0,2819.5,2142.5
306,1302.5,1412.0,1713.5,1649.0,2341.5,3872.0,4405.0,5120.0,4734.5,3434.5,2398.5
307,1340.5,1719.5,1849.5,1967.5,2213.5,2733.5,3046.0,2855.0,3182.5,3021.5,2469.5
308,1340.5,1875.5,2023.5,2131.5,2474.5,3366.0,3574.5,4556.0,3847.5,3257.5,2621.5
309,1365.5,1559.0,1789.5,2087.0,2162.0,2647.0,2859.0,3651.0,3351.0,3046.5,2400.0
310,1365.5,1334.5,1408.0,1550.5,1817.5,2031.5,2208.0,2179.0,2442.0,2471.0,1960.5
311,1377.5,1447.5,1577.5,1670.0,1834.5,2101.0,2218.0,2435.0,2515.5,2208.5,1763.5
312,1324.5,1442.0,1570.5,1805.0,2007.5,2225.5,2553.0,2893.5,3026.0,2812.0,2167.0
313,1324.5,1367.5,1465.5,1672.0,1930.5,2220.5,2419.0,2677.0,2776.0,2716.0,2165.5
314,1324.5,1568.5,1692.0,1796.5,1969.5,2347.0,2564.5,3091.0,2929.0,2746.0,2174.0
315,1344.5,1544.5,1668.0,1758.5,2184.5,2898.5,3089.0,3625.0,3702.0,3081.0,2263.0
316,1344.5,1408.5,1521.5,1707.0,2090.0,2487.0,2853.5,2854.5,3242.5,3063.5,2397.5
317,1373.5,1523.5,1724.5,1960.5,2294.5,2923.0,3317.5,3953.0,3791.0,3532.5,2602.5
318,1373.5,1597.5,1703.5,1972.0,2113.5,2425.5,2706.0,3053.5,3129.5,3294.0,2326.5
319,1411.0,1599.0,1866.5,2502.5,2666.5,3230.5,3582.5,4780.5,4268.5,3814.5,2693.5
320,1411.0,1510.0,1599.5,1820.5,2128.5,2491.5,2687.0,3022.0,3268.5,2874.0,2115.0
321,1421.5,1318.0,1369.0,1487.5,2165.0,2545.0,2847.5,2449.0,3432.5,2694.5,2055.0
322,1421.5,1535.5,1786.0,2052.0,2535.0,3500.0,4048.5,4993.5,4518.0,3459.0,2561.0
323,1428.0,1784.5,1973.0,2125.0,2247.0,2812.0,3008.5,3628.5,3346.5,2858.0,2325.5
324,1428.0,1341.0,1441.5,1454.5,1905.0,2473.0,2610.0,2499.5,2885.5,2511.5,2025.0
325,1447.0,1603.0,1720.5,1688.0,1973.5,2917.5,3236.5,3879.0,3422.0,2476.5,1936.0
326,1447.0,1684.5,1871.0,1822.0,2144.0,3372.0,3743.5,4558.0,4040.5,2804.5,2079.0
327,1451.0,1628.0,1800.0,1861.0,2165.0,3061.0,3357.5,3753.0,3599.5,2884.0,2193.5
328,1451.0,1505.0,1781.0,1894.0,2382.5,3415.0,3687.0,3965.5,4158.0,3641.5,2634.5
329,1464.0,1644.0,1921.0,1986.5,2595.5,3407.0,3715.5,4236.0,4141.5,3775.0,2708.5
330,1464.0,1683.5,1794.0,1873.0,2254.5,2783.0,2969.0,3173.0,3436.5,3198.0,2456.5
331,1453.5,1597.0,1835.5,2028.5,2512.0,3150.5,3491.0,3764.0,3989.5,3654.5,2558.5
332,1453.5,1590.5,1799.0,1969.0,2524.0,3203.5,3555.5,3614.5,3970.5,3602.0,2527.5
333,1428.0,1717.0,2009.0,2208.5,2673.0,3336.5,3625.0,4105.5,4089.0,3758.0,2620.5
334,1428.0,1569.0,1777.0,1982.5,2477.5,2870.0,3094.5,3283.5,3525.5,3594.0,2532.0
335,1410.0,1577.0,1787.5,2001.0,2420.0,2818.0,3075.5,3191.0,3344.5,3523.5,2464.0
336,1410.0,1569.0,1784.0,1988.5,2383.5,2676.0,2889.5,3170.0,3193.5,3426.0,2429.5
337,1360.0,1625.5,1844.0,2105.0,2325.5,2838.5,3101.5,3343.5,3481.0,3391.5,2495.0
338,1360.0,1432.5,1661.5,1783.5,2013.0,2723.5,2953.5,3534.0,3385.0,3128.5,2384.0
339,1277.0,1300.0,1356.0,1464.5,1743.5,1899.5,2154.0,2359.5,2429.0,2463.0,2111.0
340,1277.0,1259.0,1315.0,1404.0,1613.0,1859.0,2020.0,2050.5,2181.0,2331.5,2013.0
341,1213.0,1302.5,1356.5,1467.5,1686.5,1900.0,2040.5,2274.5,2300.5,2366.0,2028.0
342,1213.0,1283.0,1373.0,1472.5,1652.5,1861.5,2004.5,2308.5,2293.5,2449.5,2114.0
343,1232.0,1322.0,1344.5,1410.0,1590.0,1828.0,1963.0,2158.5,2216.5,2266.0,1966.5
344,1232.0,1385.5,1443.0,1510.0,1667.0,1973.5,2115.5,2468.5,2364.5,2330.0,1998.5
345,1593.5,1442.5,1507.5,1631.0,1739.5,1958.5,2106.5,2490.5,2369.0,2440.0,2120.0
346,1593.5,1912.0,1990.0,2137.5,1989.5,2181.5,2180.0,2515.0,2499.0,2676.0,2270.0
347,2024.0,5304.0,5618.0,5858.0,5306.0,5452.0,5470.0,6440.5,5510.0,4293.5,3180.5
348,2024.0,1626.0,1869.5,1917.0,3035.0,3691.5,4162.0,4558.5,4095.5,3495.0,2761.5
349,1568.0,1471.0,1545.5,1646.5,2059.5,2359.5,2546.5,2776.0,2741.5,2868.0,2286.0
350,1568.0,1495.0,1631.0,1784.0,2036.0,2458.0,2784.0,3592.5,3177.5,2707.0,2088.5
351,1415.5,1471.0,1684.0,1601.0,2102.0,3023.0,3318.5,4105.5,3627.5,3034.5,2309.0
352,1415.5,1457.5,1551.0,1596.0,2028.5,2612.5,2824.5,2857.0,3147.0,2836.0,2178.0
353,1554.0,1630.0,1747.0,1863.5,2323.5,2994.0,3266.0,3190.0,3584.5,3092.0,2484.5
354,1554.0,1443.0,1592.0,1566.0,2126.5,3158.5,3396.5,3949.0,3818.0,2883.5,2235.5
355,1577.0,1573.0,1658.0,1719.5,2082.0,2775.5,3098.5,2784.5,3104.5,2648.5,2245.0
356,1577.0,1538.5,1606.0,1676.5,2173.0,3024.5,3236.0,2768.0,3525.5,2738.0,2217.0
357,1753.0,1948.0,1925.5,2063.0,2787.5,3402.0,3655.5,3584.5,3804.0,3216.0,2604.5
358,1753.0,1740.5,2018.5,2093.0,2684.5,3625.5,3953.0,5065.5,4053.0,3260.0,2594.0
359,1855.0,2204.0,2260.0,2324.0,2724.5,2719.5,2732.5,2841.5,2897.0,2945.5,2661.0
360,1855.0,1454.5,1559.0,1677.0,2650.5,3159.5,2930.5,2364.5,3359.0,2819.0,2406.5
361,1697.5,2055.0,2138.0,2216.5,2227.0,2601.5,2745.0,3339.0,2915.5,2607.5,2213.0
362,1697.5,1485.0,1713.0,1772.0,2197.5,2690.0,2778.0,3268.0,3093.5,2853.5,2310.0
363,1479.5,1539.5,1554.0,1626.5,1991.0,2511.0,2745.5,2496.0,2883.5,2562.5,2173.0
364,1479.5,1577.0,1786.0,1786.5,2144.0,2842.0,3051.0,3533.0,3406.0,2844.5,2355.0
365,1784.5,1632.5,1619.0,1661.0,1970.5,2168.0,2274.5,1943.0,2422.0,2641.5,2309.5
366,1784.5,1598.0,1748.0,1952.0,2137.5,2304.5,2439.5,2732.0,2671.0,3078.5,2665.0
367,2845.5,1952.0,2158.0,2275.0,2843.5,2866.0,3107.0,2909.5,3110.5,3363.5,2884.0
368,2845.5,3020.0,3209.0,3433.5,3564.0,3819.0,3783.0,4036.5,4175.0,4224.5,3224.5
369,3607.5,3371.0,3389.0,3524.0,4039.5,3899.0,3989.5,3463.0,3894.5,4461.0,3845.0
370,3607.5,2761.0,2868.5,2919.0,3210.5,3251.5,3224.0,2970.5,3215.5,3611.0,3257.0
371,2298.0,2093.0,2110.0,2248.0,2867.0,2902.0,2935.0,2421.5,3069.5,3402.0,3133.0
372,2298.0,2808.0,2980.0,3111.0,3208.0,3099.0,3208.5,3437.0,3215.5,3672.5,3562.0
373,1728.0,2009.0,2146.0,2344.0,2210.5,2357.0,2417.5,2745.0,2720.5,2848.0,2387.5
374,1728.0,1911.0,1976.0,2124.0,2189.0,2594.5,2751.0,3236.0,2971.0,2718.0,2347.5
375,1736.0,1562.5,1620.0,1800.0,2146.0,2512.5,2749.5,2346.0,2767.5,2691.0,2348.5
376,1736.0,1732.5,1903.0,1936.0,2050.0,2233.5,2405.0,2235.5,2506.5,2701.5,2484.0
377,1702.5,1881.5,1952.0,2187.0,2251.0,2747.0,2775.0,3135.0,3108.0,2857.5,2460.0
378,1702.5,1672.0,1788.5,1942.0,2171.5,2734.5,2928.5,2787.0,3153.5,2591.5,2244.5
379,1639.0,1516.0,1698.0,1753.0,2090.5,2324.0,2633.0,2397.0,2940.5,3004.5,2699.0
380,1639.0,1764.0,1868.0,1989.5,2274.0,2831.5,3193.0,2966.0,3250.5,3074.5,2719.0
381,1675.5,2195.0,2365.0,2562.0,2865.0,2975.0,3139.0,3291.0,3224.5,3244.5,2929.0
382,1675.5,2138.0,2328.0,2502.0,2798.0,2990.0,3208.0,3039.0,3263.5,3213.5,2948.5
383,1583.0,1680.0,1762.0,1787.0,2046.0,2263.0,2351.0,2005.0,2535.0,2546.0,2300.0
384,1583.0,1381.0,1446.0,1525.5,1943.5,2255.5,2381.5,2227.0,2631.5,2461.0,2078.0
385,1503.5,1887.0,2128.5,2302.5,2367.0,2789.5,2964.0,3426.5,3110.0,3078.5,2599.0
386,1503.5,1670.0,1828.0,1980.0,2099.5,2696.5,2943.5,3226.0,3235.5,3055.0,2601.0
387,1540.0,1925.5,2048.5,2213.0,2395.0,3048.5,3281.0,3457.0,3395.0,3219.0,2605.5
388,1540.0,1958.5,2218.0,2662.0,2915.5,3622.0,3890.0,4608.0,4246.5,3630.5,2807.5
389,1580.0,1460.0,1657.0,1823.5,2499.5,3163.0,3381.0,2990.5,3488.0,3278.5,2702.0
390,1580.0,1448.0,1640.0,1606.5,2137.5,3165.5,3486.5,3940.0,3666.0,3026.5,2342.0
391,1616.0,2015.0,2160.0,2293.0,2596.0,3332.0,3592.0,4240.0,3721.5,3316.5,2761.0
392,1616.0,1532.0,1602.0,1723.5,2153.0,2574.5,2812.5,2601.5,3061.0,2898.0,2362.0
393,1562.5,1736.0,1808.5,1996.0,2301.5,2834.0,3015.0,3106.5,3132.0,2915.0,2404.0
394,1562.5,1939.0,2117.0,2214.5,2258.5,2700.0,2886.0,3548.5,3067.5,2809.0,2331.0
395,1418.0,1839.5,2057.0,2113.0,2060.5,2624.0,2851.0,3903.0,3163.0,2793.0,2221.0
396,1418.0,1324.0,1424.5,1576.5,1873.5,2368.5,2557.5,2698.5,2864.0,2812.5,2237.5
397,1262.0,1310.0,1384.5,1605.0,1920.5,2208.5,2514.5,2779.5,2895.0,2967.0,2217.5
398,1262.0,1314.5,1404.0,1728.0,1946.5,2219.0,2430.5,3061.0,2933.0,2974.0,2227.0
399,1212.0,1269.5,1356.0,1595.0,1779.5,2042.5,2196.0,2645.0,2628.0,2750.0,2163.0
400,1212.0,1261.0,1327.0,1481.5,1688.0,1860.5,2063.0,2231.0,2313.5,2693.0,2194.0
401,1261.0,1425.5,1529.0,1702.0,1764.0,2064.0,2186.0,2981.0,2584.5,2686.5,2150.0
402,1261.0,1614.5,1672.0,1838.0,1920.5,2162.5,2421.0,2933.0,2609.0,2753.0,2182.0
403,1253.5,1313.5,1378.0,1523.5,1726.0,1928.0,2076.0,2269.5,2346.5,2888.0,2288.5
404,1253.5,1334.0,1396.5,1605.0,1903.0,2120.0,2286.5,2496.0,2603.5,3175.5,2525.0
405,1253.5,1267.5,1352.0,1500.0,1765.5,1939.0,2078.0,2174.5,2360.0,3025.5,2378.0
406,1253.5,1312.0,1390.5,1604.0,2011.5,2313.5,2466.5,2671.0,2857.0,3256.0,2565.0
407,1283.5,1368.0,1497.5,1694.5,2110.5,2414.5,2643.5,2855.0,2914.0,3106.0,2487.5
408,1283.5,1574.0,1681.5,1879.0,2190.0,2499.0,2709.5,3025.5,3172.5,3168.5,2524.0
409,1278.0,1531.5,1673.0,1854.5,2388.5,2851.5,3170.0,2918.5,3627.5,3515.5,2649.0
410,1278.0,1426.0,1583.0,1924.5,2374.5,2935.0,3296.5,3502.5,3697.0,3586.5,2747.0
411,1243.5,1406.5,1602.5,1822.0,2150.5,3463.5,3943.5,4093.5,4311.0,3374.0,2384.0
412,1243.5,1457.0,1677.0,1874.0,2159.5,2890.5,3314.0,4135.0,3935.0,3490.0,2525.5
413,1229.0,1386.5,1619.5,1666.5,2232.5,3267.5,3815.0,4618.5,4334.5,3541.0,2488.5
414,1229.0,1352.0,1558.0,1550.0,2247.5,3713.5,4260.5,4774.0,4696.0,3261.5,2315.5
415,1317.0,1353.0,1606.5,1479.0,2216.0,3945.5,4509.5,5256.5,4868.5,3169.0,2335.0
416,1317.0,1510.0,1729.5,1723.5,2237.5,3347.5,3830.5,4495.5,4108.0,3029.5,2344.0
417,1379.0,1610.0,1637.5,1709.0,1868.0,2138.0,2314.5,1986.5,2391.0,2460.5,2210.5
418,1379.0,1400.5,1410.0,1498.0,1910.5,2321.0,2644.0,2096.5,2776.5,2617.5,2198.5
419,1399.5,1392.5,1554.0,1567.5,2137.0,3266.5,3642.0,3284.5,4005.5,2936.5,2154.0
420,1399.5,1720.0,1924.0,2001.0,2278.0,3641.0,4051.5,4357.5,4461.5,3211.0,2387.5
421,1564.0,1491.5,1744.0,1863.5,2626.0,3480.5,3861.5,3625.0,4132.0,3351.0,2682.5
422,1564.0,1425.5,1622.5,1610.5,2416.0,3643.0,3991.0,4094.0,4292.5,3257.0,2424.5
423,1803.5,2566.0,2777.0,2995.0,2948.5,3120.0,3187.5,3619.5,3386.0,3532.0,3112.0
424,1803.5,2294.5,2567.0,2829.5,2951.5,2988.5,3083.0,3267.0,3229.0,3541.0,3208.5
425,1810.5,2209.5,2411.0,2591.0,2800.0,2815.0,2957.0,3036.0,2965.5,3400.5,3194.0
426,1810.5,1903.0,1938.0,2058.5,2379.0,2627.0,2734.5,2645.5,2872.0,2804.5,2564.0
427,1513.0,1381.0,1451.5,1598.0,1953.0,2269.0,2551.0,2815.0,2625.5,2383.0,2128.0
428,1513.0,1320.0,1403.0,1446.0,1682.5,1934.0,2096.0,2303.5,2290.5,2268.5,1930.0
429,1451.0,1322.0,1356.0,1428.5,1643.5,1742.5,1871.0,1850.0,2047.0,2185.0,1873.0
430,1451.0,1597.5,1692.5,1867.5,2104.0,2537.5,2719.0,3113.0,3013.5,2840.0,2381.0
431,1623.0,2022.0,2278.0,2366.0,2455.5,3043.0,3252.5,3841.5,3579.5,3144.5,2679.5
432,1623.0,1848.5,2014.0,2106.0,2207.0,2432.0,2528.0,3132.5,2886.0,2811.5,2381.5
433,1534.0,1574.0,1829.5,1879.5,2345.5,3258.5,3422.5,3872.5,3797.0,3071.5,2466.0
434,1534.0,1966.0,2085.5,2132.5,2287.5,2996.5,3259.0,2977.5,3437.5,2940.5,2352.0
435,1416.5,1492.5,1575.0,1662.0,2042.5,2392.0,2601.5,2617.0,2918.0,2829.0,2276.0
436,1416.5,1362.5,1443.5,1528.0,2128.5,2652.0,2781.5,2920.0,3054.5,2974.0,2430.5
437,1441.0,1462.5,1586.0,1648.0,2065.5,2687.5,2950.5,3267.0,3259.5,3045.5,2414.5
438,1441.0,1467.0,1620.5,1926.0,2363.5,3354.0,3733.0,3528.0,4017.0,3274.0,2452.5
439,1452.0,1423.0,1535.0,1638.5,2168.0,2854.5,3167.5,2967.0,3597.5,3055.5,2318.5
440,1452.0,1472.5,1665.5,1918.0,1983.0,2522.5,2866.5,3240.5,3154.5,2698.5,2156.5
441,1397.5,1703.5,1832.5,1867.0,2001.5,2561.5,2731.5,3124.5,3088.5,2692.0,2133.0
442,1397.5,1357.5,1446.0,1561.5,1862.5,2361.5,2557.0,2723.0,2857.5,2536.0,1978.5
443,1325.0,1327.5,1440.0,1459.0,1857.5,2353.5,2528.0,2731.0,2848.5,2714.0,2067.0
444,1325.0,1404.0,1552.5,1639.5,1970.5,2693.5,2966.0,3591.0,3176.5,2792.0,2086.5
445,1347.0,1610.0,1857.0,2051.5,2210.5,2683.0,3063.5,3976.0,3437.5,3101.5,2255.5
446,1347.0,1651.0,1895.0,2170.0,2402.5,2874.0,3145.5,3656.0,3453.5,3284.0,2427.5
447,1368.5,1675.5,1898.0,2195.0,2331.5,2730.0,2957.5,3724.5,3283.5,3364.0,2536.5
448,1368.5,1434.0,1574.5,1791.0,2089.5,2370.0,2565.0,2880.0,2938.5,3252.5,2357.0
449,1331.5,1401.0,1493.5,1691.0,2063.0,2529.5,2808.5,3176.5,3219.0,3169.5,2343.0
450,1428.5,1428.0,1686.0,1834.0,2280.5,3279.5,3658.0,4422.0,4040.5,3146.0,2285.5
451,1428.5,1623.5,1796.5,1849.5,2206.0,3000.0,3296.5,3917.5,3584.5,2746.5,2175.0
452,1428.5,1918.0,2186.0,2175.0,2281.0,3127.5,3453.5,3658.5,3649.0,2988.5,2338.5
453,1438.5,1702.0,1969.0,2007.5,2247.5,3151.0,3543.0,4147.0,3969.0,2950.5,2245.0
454,1438.5,1383.5,1443.5,1471.0,1915.0,2838.5,3111.0,2755.0,3364.0,2544.5,1905.5
455,1400.5,1521.5,1656.0,1770.0,2125.0,2983.0,3354.0,2513.0,3622.0,2944.0,2269.0
456,1400.5,1383.0,1654.5,1559.5,2316.5,4197.0,4677.0,5340.0,5123.5,3338.0,2379.0
457,1404.0,1343.0,1599.5,1504.0,2131.5,3777.0,4306.0,5066.0,4636.5,3085.0,2294.5
458,1404.0,1402.5,1535.5,1575.0,1959.0,3014.0,3362.0,3095.5,3686.0,2887.0,2225.5
459,1409.5,1334.0,1460.0,1551.5,1915.5,2319.0,2558.5,2786.0,2864.0,2764.5,2162.5
460,1409.5,1431.5,1662.0,1775.0,2140.0,3028.5,3451.5,4479.0,3720.5,2999.5,2304.0
461,1393.5,1697.0,1721.0,1878.0,1986.5,2245.0,2299.5,2808.0,2499.0,2258.5,2001.5
462,1393.5,1450.0,1534.5,1653.0,1690.0,1991.5,2125.5,2793.5,2394.0,2213.0,1816.0
463,1381.5,1506.0,1725.0,1854.0,2308.0,3255.5,3700.0,3988.5,4047.0,3310.0,2399.0
464,1381.5,1495.5,1745.5,1746.5,2284.0,3626.5,4010.0,4746.5,4547.0,3331.0,2320.5
465,1428.0,1518.5,1776.0,1823.0,2222.5,3196.5,3565.0,4282.5,3941.0,3199.5,2295.5
466,1428.0,1294.0,1397.0,1432.5,1920.5,2614.0,2931.0,2808.0,3242.0,2750.0,2087.5
467,1488.0,1626.0,1771.5,1755.5,2089.5,2871.5,3129.5,4238.0,3538.0,2901.0,2251.0
468,1488.0,1476.5,1550.0,1767.0,2057.0,2397.0,2592.5,2931.0,2948.0,2916.0,2216.5
469,1533.0,1427.5,1546.0,1811.0,2318.5,2652.5,2913.0,2795.5,3356.5,3129.5,2425.0
470,1533.0,2303.0,2446.0,2538.0,2663.5,3102.0,3391.0,4025.5,3756.0,3436.5,2683.5
471,1514.0,1481.0,1638.0,1664.5,2082.5,2975.0,3422.5,3452.5,3592.0,2732.0,2063.0
472,1514.0,1664.5,1751.5,1682.5,2176.5,3018.0,3335.0,3177.0,3770.0,2789.0,2111.0
473,1492.5,1891.5,2105.0,2141.0,2348.5,2850.0,3083.5,3574.0,3433.5,2982.0,2426.5
474,1492.5,1487.5,1802.0,2017.0,2459.0,3113.5,3469.5,3953.5,3816.5,3077.0,2425.5
475,1422.0,1636.0,1761.0,2010.5,2414.5,3324.0,3575.0,3399.5,3925.5,3165.5,2514.0
476,1422.0,1451.0,1677.0,1763.5,2283.5,3442.5,3869.5,4135.0,4300.0,3276.0,2424.0
477,1384.5,1559.5,1748.5,1883.5,2347.5,3454.5,3851.0,4110.5,4177.5,3354.5,2518.5
478,1384.5,1559.5,1799.5,1829.0,2414.5,3650.5,4017.5,4288.0,4325.0,3496.0,2608.5
479,1497.5,1716.0,1876.0,1855.0,2226.0,3445.5,3821.5,4436.5,4102.0,3049.0,2300.0
480,1497.5,1837.0,1968.0,2008.5,2307.0,3531.5,3978.5,3611.5,4213.5,3119.5,2448.5
481,1495.5,1606.0,1721.0,1798.5,2342.5,2848.0,3053.0,3006.0,3454.0,3464.0,2559.5
482,1495.5,1700.0,1950.0,2144.5,2551.5,3089.5,3375.0,3899.0,3756.0,3781.0,2679.0
483,1430.0,1653.5,1874.0,2096.0,2536.5,3125.0,3372.0,3757.5,3826.5,3858.5,2729.0
484,1430.0,1656.5,1911.5,2106.5,2549.5,3112.5,3400.5,3787.5,3821.5,3745.0,2673.0
485,1365.5,1577.0,1774.0,1998.0,2211.5,2551.5,2789.5,3163.0,3222.5,3345.5,2491.5
486,1365.5,1391.0,1493.0,1699.5,2020.5,2354.0,2604.5,2729.5,2962.0,3167.5,2405.5
487,1265.5,1408.5,1625.5,1729.0,1962.0,2518.5,2761.0,3698.0,3049.5,2935.0,2293.0
488,1265.5,1288.0,1331.0,1443.5,1565.5,1851.0,1966.0,2184.5,2291.0,2408.0,2021.5
489,1227.0,1287.5,1353.5,1453.0,1618.5,1814.0,2018.0,2320.0,2232.0,2242.5,1954.0
