,Longitude,Latitude,Natural Elevation
892,-74.214,40.544,98.992
893,-74.214,40.545,100.07149999999999
894,-74.214,40.546,98.426
895,-74.214,40.547,91.032
896,-74.214,40.548,85.963
897,-74.214,40.549,74.39
898,-74.214,40.55,65.1815
899,-74.214,40.551,49.396
900,-74.214,40.552,35.2055
901,-74.214,40.553,35.754
902,-74.214,40.555,15.095
903,-74.214,40.556,8.2805
904,-74.213,40.519,40.205
905,-74.213,40.52,36.7505
906,-74.213,40.521,31.935
907,-74.213,40.522,24.008
908,-74.213,40.523,0.0
909,-74.213,40.524,35.774
910,-74.213,40.525,55.717
911,-74.213,40.526,69.682
912,-74.213,40.527,58.032
913,-74.213,40.528,50.123
914,-74.213,40.529,51.7775
915,-74.213,40.535,65.5435
916,-74.213,40.536,72.793
917,-74.213,40.537,82.1065
918,-74.213,40.538,84.814
919,-74.213,40.539,91.666
920,-74.213,40.54,80.28
921,-74.213,40.541,80.725
922,-74.213,40.543,95.872
923,-74.213,40.544,96.7765
924,-74.213,40.545,98.842
925,-74.213,40.546,92.9805
926,-74.213,40.547,85.714
927,-74.213,40.548,81.912
928,-74.213,40.549,75.36500000000001
929,-74.213,40.55,59.999
930,-74.213,40.551,56.058
931,-74.213,40.552,43.3605
932,-74.213,40.553,41.9825
933,-74.213,40.554,35.825
934,-74.213,40.556,12.160499999999999
935,-74.212,40.514,32.411
936,-74.212,40.516,27.008499999999998
937,-74.212,40.517,30.704
938,-74.212,40.518,35.059
939,-74.212,40.519,39.6305
940,-74.212,40.52,39.425
941,-74.212,40.522,20.296
942,-74.212,40.523,21.983
943,-74.212,40.524,30.769
944,-74.212,40.525,42.811499999999995
945,-74.212,40.526,56.078
946,-74.212,40.527,61.815
947,-74.212,40.528,38.096
948,-74.212,40.529,42.221
949,-74.212,40.535,84.331
950,-74.212,40.536,91.056
951,-74.212,40.537,100.712
952,-74.212,40.538,100.626
953,-74.212,40.539,101.174
954,-74.212,40.54,90.273
955,-74.212,40.541,83.437
956,-74.212,40.543,88.489
957,-74.212,40.544,95.236
958,-74.212,40.545,96.784
959,-74.212,40.546,90.77
960,-74.212,40.547,82.745
961,-74.212,40.548,84.5835
962,-74.212,40.549,73.47
963,-74.212,40.55,64.91499999999999
964,-74.212,40.551,57.652
965,-74.212,40.552,49.84
966,-74.212,40.553,45.708
967,-74.212,40.554,35.292
968,-74.212,40.555,30.06
969,-74.212,40.556,17.818
970,-74.211,40.514,31.7715
971,-74.211,40.515,31.338
972,-74.211,40.516,30.713
973,-74.211,40.517,31.523
974,-74.211,40.518,36.939
975,-74.211,40.519,37.785
976,-74.211,40.52,41.417
977,-74.211,40.521,43.096
978,-74.211,40.522,22.516
979,-74.211,40.523,13.656500000000001
980,-74.211,40.524,33.9645
981,-74.211,40.525,38.36150000000001
982,-74.211,40.526,47.385000000000005
983,-74.211,40.528,27.057000000000002
984,-74.211,40.529,38.314
985,-74.211,40.535,97.235
986,-74.211,40.536,99.7795
987,-74.211,40.537,104.6065
988,-74.211,40.538,106.582
989,-74.211,40.539,108.245
990,-74.211,40.54,100.568
991,-74.211,40.541,89.84
992,-74.211,40.544,89.126
993,-74.211,40.545,92.28
994,-74.211,40.546,91.52
995,-74.211,40.547,0.0
996,-74.211,40.548,81.719
997,-74.211,40.549,73.7265
998,-74.211,40.55,65.199
999,-74.211,40.551,62.518
1000,-74.211,40.552,51.291
1001,-74.211,40.553,49.3755
1002,-74.211,40.554,33.543
1003,-74.211,40.555,28.911
1004,-74.211,40.556,34.0225
1005,-74.211,40.557,37.436
1006,-74.21,40.515,32.026
1007,-74.21,40.516,35.6785
1008,-74.21,40.517,31.733000000000004
1009,-74.21,40.518,36.596
1010,-74.21,40.519,38.485
1011,-74.21,40.52,42.857
1012,-74.21,40.521,30.9375
1013,-74.21,40.522,23.692999999999998
1014,-74.21,40.523,16.876
1015,-74.21,40.524,17.974
1016,-74.21,40.525,20.241
1017,-74.21,40.526,23.729
1018,-74.21,40.527,0.0
1019,-74.21,40.528,31.103
1020,-74.21,40.529,38.504000000000005
1021,-74.21,40.53,41.7
1022,-74.21,40.536,95.372
1023,-74.21,40.537,100.66
1024,-74.21,40.538,109.4735
1025,-74.21,40.539,115.392
1026,-74.21,40.54,113.85
1027,-74.21,40.541,103.099
1028,-74.21,40.542,97.148
1029,-74.21,40.543,96.065
1030,-74.21,40.544,90.945
1031,-74.21,40.545,93.101
1032,-74.21,40.546,92.095
1033,-74.21,40.547,89.249
1034,-74.21,40.548,81.179
1035,-74.21,40.549,78.6425
1036,-74.21,40.55,71.3065
1037,-74.21,40.551,64.252
1038,-74.21,40.552,53.928
1039,-74.21,40.553,48.712
1040,-74.209,40.515,41.805
1041,-74.209,40.516,45.0155
1042,-74.209,40.517,44.974
1043,-74.209,40.518,36.956
1044,-74.209,40.519,38.771
1045,-74.209,40.52,42.94
1046,-74.209,40.521,21.09
1047,-74.209,40.522,12.742
1048,-74.209,40.523,21.219
1049,-74.209,40.524,14.583
1050,-74.209,40.525,12.998
1051,-74.209,40.526,30.5265
1052,-74.209,40.527,31.397
1053,-74.209,40.528,37.016999999999996
1054,-74.209,40.529,44.913
1055,-74.209,40.53,44.503
1056,-74.209,40.535,71.481
1057,-74.209,40.536,84.496
1058,-74.209,40.537,96.5095
1059,-74.209,40.538,109.328
1060,-74.209,40.539,119.0505
1061,-74.209,40.54,127.30199999999999
1062,-74.209,40.541,120.257
1063,-74.209,40.542,108.116
1064,-74.209,40.543,101.857
1065,-74.209,40.544,96.02
1066,-74.209,40.545,98.101
1067,-74.209,40.546,94.187
1068,-74.209,40.547,88.885
1069,-74.209,40.548,83.30199999999999
1070,-74.209,40.549,80.219
1071,-74.209,40.55,71.789
1072,-74.209,40.551,65.44
1073,-74.209,40.557,0.0
1074,-74.208,40.516,47.405
1075,-74.208,40.517,41.823499999999996
1076,-74.208,40.518,37.585
1077,-74.208,40.519,41.484
1078,-74.208,40.52,36.3215
1079,-74.208,40.521,34.466
1080,-74.208,40.523,18.849
1081,-74.208,40.524,26.089
1082,-74.208,40.525,23.573500000000003
1083,-74.208,40.526,31.854
1084,-74.208,40.527,33.973
1085,-74.208,40.528,39.7335
1086,-74.208,40.529,48.621
1087,-74.208,40.53,49.948499999999996
1088,-74.208,40.535,68.733
1089,-74.208,40.536,73.477
1090,-74.208,40.537,99.13300000000001
1091,-74.208,40.538,111.258
1092,-74.208,40.539,122.77
1093,-74.208,40.54,138.627
1094,-74.208,40.541,128.7335
1095,-74.208,40.542,111.5185
1096,-74.208,40.543,103.095
1097,-74.208,40.544,108.3365
1098,-74.208,40.545,111.462
1099,-74.208,40.546,109.5515
1100,-74.208,40.547,100.69
1101,-74.208,40.548,82.029
1102,-74.207,40.513,32.068
1103,-74.207,40.514,36.808
1104,-74.207,40.515,37.998
1105,-74.207,40.516,48.486000000000004
1106,-74.207,40.517,42.079
1107,-74.207,40.519,34.13
1108,-74.207,40.52,28.4105
1109,-74.207,40.521,29.175
1110,-74.207,40.522,19.9795
1111,-74.207,40.523,20.6515
1112,-74.207,40.524,27.033
1113,-74.207,40.525,31.5865
1114,-74.207,40.526,37.547
1115,-74.207,40.527,33.921
1116,-74.207,40.528,42.914
1117,-74.207,40.529,50.947
1118,-74.207,40.53,53.8845
1119,-74.207,40.532,61.466499999999996
1120,-74.207,40.533,64.2
1121,-74.207,40.534,65.966
1122,-74.207,40.535,66.955
1123,-74.207,40.536,77.531
1124,-74.207,40.537,95.786
1125,-74.207,40.538,108.75800000000001
1126,-74.207,40.539,120.42750000000001
1127,-74.207,40.54,141.418
1128,-74.207,40.541,132.526
1129,-74.207,40.542,116.70949999999999
1130,-74.207,40.544,108.973
1131,-74.207,40.545,115.14699999999999
1132,-74.207,40.546,115.033
1133,-74.207,40.561,0.0
1134,-74.206,40.513,30.755
1135,-74.206,40.514,38.65
1136,-74.206,40.515,40.728
1137,-74.206,40.516,42.906
1138,-74.206,40.517,39.275999999999996
1139,-74.206,40.518,31.815
1140,-74.206,40.519,30.39
1141,-74.206,40.52,20.4675
1142,-74.206,40.521,18.738
1143,-74.206,40.522,18.72
1144,-74.206,40.523,17.474999999999998
1145,-74.206,40.524,12.811
1146,-74.206,40.525,30.626
1147,-74.206,40.526,32.511
1148,-74.206,40.527,32.624
1149,-74.206,40.528,41.494
1150,-74.206,40.529,52.789500000000004
1151,-74.206,40.53,57.189
1152,-74.206,40.531,58.096000000000004
1153,-74.206,40.532,63.8875
1154,-74.206,40.533,66.093
1155,-74.206,40.534,69.479
1156,-74.206,40.535,69.867
1157,-74.206,40.536,78.532
1158,-74.206,40.537,87.232
1159,-74.206,40.538,106.108
1160,-74.206,40.539,121.767
1161,-74.206,40.54,146.6725
1162,-74.206,40.541,130.765
1163,-74.206,40.542,125.339
1164,-74.206,40.543,114.74950000000001
1165,-74.206,40.551,0.0
1166,-74.205,40.513,32.7695
1167,-74.205,40.514,38.548
1168,-74.205,40.515,37.068
1169,-74.205,40.516,41.1175
1170,-74.205,40.517,35.454499999999996
1171,-74.205,40.518,27.631999999999998
1172,-74.205,40.519,21.131999999999998
1173,-74.205,40.52,16.33
1174,-74.205,40.521,14.866
1175,-74.205,40.522,12.406
1176,-74.205,40.523,24.558
1177,-74.205,40.524,24.328
1178,-74.205,40.525,32.275
1179,-74.205,40.526,34.5715
1180,-74.205,40.528,45.925
1181,-74.205,40.529,55.6225
1182,-74.205,40.53,61.927499999999995
1183,-74.205,40.531,63.7695
1184,-74.205,40.532,67.70349999999999
1185,-74.205,40.533,69.333
1186,-74.205,40.534,69.211
1187,-74.205,40.535,71.929
1188,-74.205,40.536,78.0805
1189,-74.205,40.537,85.203
1190,-74.205,40.538,99.449
1191,-74.205,40.539,120.65
1192,-74.205,40.54,141.781
1193,-74.205,40.541,131.321
1194,-74.205,40.542,128.501
1195,-74.205,40.543,124.438
1196,-74.205,40.544,119.69300000000001
1197,-74.205,40.552,55.756
1198,-74.204,40.513,31.217
1199,-74.204,40.514,37.682
1200,-74.204,40.515,38.609
1201,-74.204,40.516,37.393
1202,-74.204,40.517,33.794
1203,-74.204,40.518,25.9745
1204,-74.204,40.519,8.273
1205,-74.204,40.52,13.8
1206,-74.204,40.521,13.291
1207,-74.204,40.523,28.7545
1208,-74.204,40.524,37.475
1209,-74.204,40.525,36.347
1210,-74.204,40.526,39.965999999999994
1211,-74.204,40.528,46.7375
1212,-74.204,40.529,60.674
1213,-74.204,40.53,66.408
1214,-74.204,40.531,69.8945
1215,-74.204,40.532,76.269
1216,-74.204,40.533,74.415
1217,-74.204,40.534,76.431
1218,-74.204,40.535,76.3955
1219,-74.204,40.536,77.245
1220,-74.204,40.537,86.868
1221,-74.204,40.538,99.99
1222,-74.204,40.539,116.434
1223,-74.204,40.54,128.364
1224,-74.204,40.541,132.423
1225,-74.204,40.542,129.66250000000002
1226,-74.204,40.543,129.435
1227,-74.204,40.544,129.658
1228,-74.204,40.545,133.75650000000002
1229,-74.204,40.546,129.42
1230,-74.204,40.551,51.969
1231,-74.203,40.513,28.575
1232,-74.203,40.514,37.445499999999996
1233,-74.203,40.515,37.435
1234,-74.203,40.516,36.102500000000006
1235,-74.203,40.517,34.514
1236,-74.203,40.523,32.74
1237,-74.203,40.524,38.4975
1238,-74.203,40.525,37.003
1239,-74.203,40.526,41.518
1240,-74.203,40.527,40.906
1241,-74.203,40.528,50.216
1242,-74.203,40.529,56.472
1243,-74.203,40.53,64.1545
1244,-74.203,40.531,76.163
1245,-74.203,40.532,85.106
1246,-74.203,40.533,82.132
1247,-74.203,40.534,87.826
1248,-74.203,40.535,83.298
1249,-74.203,40.536,81.274
1250,-74.203,40.537,85.056
1251,-74.203,40.538,93.963
1252,-74.203,40.539,105.21
1253,-74.203,40.54,123.506
1254,-74.203,40.541,133.8295
1255,-74.203,40.542,131.03
1256,-74.203,40.543,129.64499999999998
1257,-74.203,40.544,130.427
1258,-74.203,40.545,138.256
1259,-74.203,40.546,131.86649999999997
1260,-74.203,40.547,122.7935
1261,-74.203,40.555,17.2255
1262,-74.203,40.557,11.282
1263,-74.203,40.588,13.137
1264,-74.202,40.513,26.842
1265,-74.202,40.514,30.869999999999997
1266,-74.202,40.515,32.491
1267,-74.202,40.519,20.761
1268,-74.202,40.52,12.721
1269,-74.202,40.523,23.348
1270,-74.202,40.524,36.913
1271,-74.202,40.525,50.767
1272,-74.202,40.526,44.084
1273,-74.202,40.527,47.543000000000006
1274,-74.202,40.528,48.5785
1275,-74.202,40.529,53.776
1276,-74.202,40.53,63.118
1277,-74.202,40.531,69.3955
1278,-74.202,40.532,75.067
1279,-74.202,40.534,88.648
1280,-74.202,40.535,86.3255
1281,-74.202,40.536,90.1855
1282,-74.202,40.537,88.735
1283,-74.202,40.538,94.262
1284,-74.202,40.539,103.343
1285,-74.202,40.54,120.9045
1286,-74.202,40.541,139.008
1287,-74.202,40.542,138.104
1288,-74.202,40.543,132.1085
1289,-74.202,40.544,142.411
1290,-74.202,40.545,151.5045
1291,-74.202,40.546,136.053
1292,-74.202,40.547,120.87
1293,-74.202,40.553,50.232
1294,-74.202,40.554,34.502
1295,-74.202,40.555,23.043
1296,-74.202,40.556,25.641
1297,-74.202,40.583,16.076
1298,-74.201,40.514,27.628500000000003
1299,-74.201,40.515,31.275
1300,-74.201,40.519,31.598
1301,-74.201,40.52,17.474
1302,-74.201,40.522,38.433
1303,-74.201,40.523,21.747
1304,-74.201,40.524,29.813499999999998
1305,-74.201,40.525,47.584
1306,-74.201,40.526,48.644
1307,-74.201,40.527,54.933
1308,-74.201,40.528,61.798
1309,-74.201,40.529,58.418
1310,-74.201,40.53,62.631
1311,-74.201,40.531,64.617
1312,-74.201,40.533,78.824
1313,-74.201,40.534,84.0065
1314,-74.201,40.535,86.598
1315,-74.201,40.536,97.836
1316,-74.201,40.537,94.085
1317,-74.201,40.538,93.032
1318,-74.201,40.539,98.4565
1319,-74.201,40.54,120.858
1320,-74.201,40.541,125.447
1321,-74.201,40.542,126.9805
1322,-74.201,40.543,132.99
1323,-74.201,40.544,146.499
1324,-74.201,40.545,152.1485
1325,-74.201,40.546,143.735
1326,-74.201,40.547,127.3425
1327,-74.201,40.548,100.8145
1328,-74.201,40.551,66.5395
1329,-74.201,40.552,58.2445
1330,-74.201,40.553,53.324
1331,-74.201,40.554,40.5575
1332,-74.201,40.555,29.524
1333,-74.201,40.556,36.05200000000001
1334,-74.201,40.557,39.2685
1335,-74.2,40.513,5.260999999999999
1336,-74.2,40.516,26.145
1337,-74.2,40.519,31.8905
1338,-74.2,40.52,30.29
1339,-74.2,40.521,31.711000000000002
1340,-74.2,40.522,32.795
1341,-74.2,40.523,24.505
1342,-74.2,40.524,35.325
1343,-74.2,40.525,39.688
1344,-74.2,40.526,54.8775
1345,-74.2,40.527,59.432
1346,-74.2,40.528,62.587
1347,-74.2,40.529,69.192
1348,-74.2,40.53,68.9435
1349,-74.2,40.531,66.061
1350,-74.2,40.532,66.1235
1351,-74.2,40.534,73.41499999999999
1352,-74.2,40.535,78.697
1353,-74.2,40.536,89.761
1354,-74.2,40.537,92.504
1355,-74.2,40.538,93.822
1356,-74.2,40.539,99.7345
1357,-74.2,40.54,119.88300000000001
1358,-74.2,40.541,123.51
1359,-74.2,40.542,127.199
1360,-74.2,40.543,132.85250000000002
1361,-74.2,40.544,147.7995
1362,-74.2,40.545,146.56
1363,-74.2,40.546,148.063
1364,-74.2,40.547,121.091
1365,-74.2,40.548,99.25
1366,-74.2,40.549,77.882
1367,-74.2,40.55,70.436
1368,-74.2,40.551,64.1715
1369,-74.2,40.552,53.106
1370,-74.2,40.553,52.205
1371,-74.2,40.554,39.25
1372,-74.2,40.555,39.843
1373,-74.2,40.556,39.4975
1374,-74.2,40.557,39.293
1375,-74.2,40.627,0.0
1376,-74.2,40.628,0.0
1377,-74.2,40.631,0.0
1378,-74.199,40.516,34.096
1379,-74.199,40.517,32.82
1380,-74.199,40.518,26.051
1381,-74.199,40.519,30.381
1382,-74.199,40.52,32.824
1383,-74.199,40.521,32.128
1384,-74.199,40.522,29.675
1385,-74.199,40.523,25.159
1386,-74.199,40.524,32.502
1387,-74.199,40.525,35.065
1388,-74.199,40.527,59.045
1389,-74.199,40.528,60.6545
1390,-74.199,40.529,70.697
1391,-74.199,40.53,69.7945
1392,-74.199,40.531,59.86
1393,-74.199,40.532,63.465
1394,-74.199,40.534,75.819
1395,-74.199,40.535,80.085
1396,-74.199,40.536,86.527
1397,-74.199,40.537,91.75
1398,-74.199,40.538,97.9745
1399,-74.199,40.539,111.472
1400,-74.199,40.54,125.9765
1401,-74.199,40.541,125.32400000000001
1402,-74.199,40.542,126.40100000000001
1403,-74.199,40.543,132.3045
1404,-74.199,40.544,146.759
1405,-74.199,40.545,144.4
1406,-74.199,40.546,139.346
1407,-74.199,40.547,126.7375
1408,-74.199,40.548,114.03200000000001
1409,-74.199,40.549,90.1445
1410,-74.199,40.55,73.234
1411,-74.199,40.551,57.7555
1412,-74.199,40.552,51.467
1413,-74.199,40.553,52.011
1414,-74.199,40.554,44.6355
1415,-74.199,40.555,43.2335
1416,-74.199,40.556,42.566
1417,-74.199,40.557,45.467
1418,-74.199,40.558,48.927
1419,-74.199,40.559,28.3115
1420,-74.198,40.516,35.13
1421,-74.198,40.517,32.7725
1422,-74.198,40.518,32.261
1423,-74.198,40.519,32.329499999999996
1424,-74.198,40.52,41.406
1425,-74.198,40.521,34.4465
1426,-74.198,40.522,27.954
1427,-74.198,40.523,26.343
1428,-74.198,40.527,61.055
1429,-74.198,40.528,59.2175
1430,-74.198,40.529,57.67400000000001
1431,-74.198,40.53,65.623
1432,-74.198,40.531,59.792
1433,-74.198,40.535,88.9285
1434,-74.198,40.536,92.335
1435,-74.198,40.537,95.4625
1436,-74.198,40.538,104.916
1437,-74.198,40.539,121.3305
1438,-74.198,40.54,131.179
1439,-74.198,40.541,127.41
1440,-74.198,40.542,124.572
1441,-74.198,40.543,129.913
1442,-74.198,40.544,139.717
1443,-74.198,40.545,140.333
1444,-74.198,40.546,139.62
1445,-74.198,40.547,130.335
1446,-74.198,40.548,119.789
1447,-74.198,40.549,99.612
1448,-74.198,40.55,70.6515
1449,-74.198,40.551,58.507
1450,-74.198,40.552,49.409000000000006
1451,-74.198,40.553,45.617
1452,-74.198,40.554,45.316
1453,-74.198,40.555,44.998000000000005
1454,-74.198,40.556,44.191
1455,-74.198,40.557,45.459
1456,-74.198,40.558,51.851
1457,-74.198,40.559,51.49550000000001
1458,-74.198,40.56,0.0
1459,-74.198,40.571,20.385
1460,-74.198,40.586,12.684000000000001
1461,-74.198,40.587,14.323
1462,-74.197,40.513,7.644
1463,-74.197,40.515,28.654
1464,-74.197,40.516,29.261
1465,-74.197,40.517,34.289
1466,-74.197,40.518,37.4075
1467,-74.197,40.519,36.16
1468,-74.197,40.52,43.734
1469,-74.197,40.521,35.647
1470,-74.197,40.528,57.32599999999999
1471,-74.197,40.529,51.3285
1472,-74.197,40.53,53.507
1473,-74.197,40.531,54.766
1474,-74.197,40.532,62.639
1475,-74.197,40.535,93.238
1476,-74.197,40.536,96.5275
1477,-74.197,40.537,101.751
1478,-74.197,40.538,115.412
1479,-74.197,40.539,133.5505
1480,-74.197,40.54,134.29
1481,-74.197,40.541,129.719
1482,-74.197,40.542,121.934
1483,-74.197,40.543,123.458
1484,-74.197,40.544,133.493
1485,-74.197,40.545,128.253
1486,-74.197,40.546,131.92200000000003
1487,-74.197,40.547,133.685
1488,-74.197,40.548,119.76650000000001
1489,-74.197,40.549,106.711
1490,-74.197,40.551,48.137
1491,-74.197,40.552,46.7005
1492,-74.197,40.553,45.6195
1493,-74.197,40.554,42.2695
1494,-74.197,40.555,41.351
1495,-74.197,40.556,46.586
1496,-74.197,40.557,48.232
1497,-74.197,40.558,51.655
1498,-74.197,40.559,48.209
1499,-74.197,40.56,46.6305
1500,-74.197,40.585,15.412
1501,-74.197,40.586,15.8955
1502,-74.197,40.587,7.238
1503,-74.197,40.588,15.247
1504,-74.197,40.589,0.0
1505,-74.196,40.513,9.75
1506,-74.196,40.514,15.1495
1507,-74.196,40.515,21.7775
1508,-74.196,40.516,15.561
1509,-74.196,40.517,23.997
1510,-74.196,40.518,41.018
1511,-74.196,40.519,36.429
1512,-74.196,40.52,49.466
1513,-74.196,40.521,40.317
1514,-74.196,40.529,46.3885
1515,-74.196,40.53,45.864
1516,-74.196,40.531,52.062
1517,-74.196,40.532,63.1095
1518,-74.196,40.533,71.23949999999999
1519,-74.196,40.535,93.886
1520,-74.196,40.536,96.753
1521,-74.196,40.537,106.2315
1522,-74.196,40.538,124.11949999999999
1523,-74.196,40.539,131.748
1524,-74.196,40.54,133.496
1525,-74.196,40.541,132.53199999999998
1526,-74.196,40.542,116.601
1527,-74.196,40.543,115.1925
1528,-74.196,40.544,117.798
1529,-74.196,40.545,120.805
1530,-74.196,40.546,124.678
1531,-74.196,40.547,127.419
1532,-74.196,40.548,118.972
1533,-74.196,40.549,108.83850000000001
1534,-74.196,40.55,103.181
1535,-74.196,40.551,104.062
1536,-74.196,40.553,46.0905
1537,-74.196,40.554,44.275
1538,-74.196,40.555,45.448
1539,-74.196,40.556,48.082
1540,-74.196,40.557,49.150999999999996
1541,-74.196,40.558,48.9005
1542,-74.196,40.586,15.276
1543,-74.196,40.587,15.47
1544,-74.196,40.588,15.851
1545,-74.196,40.589,15.972
1546,-74.196,40.6,8.102
1547,-74.196,40.601,8.2685
1548,-74.196,40.602,0.0
1549,-74.196,40.603,0.0
1550,-74.196,40.605,0.0
1551,-74.196,40.606,0.0
1552,-74.196,40.617,0.0
1553,-74.195,40.513,10.335
1554,-74.195,40.514,15.697
1555,-74.195,40.515,16.311
1556,-74.195,40.516,17.6
1557,-74.195,40.517,30.534
1558,-74.195,40.518,34.994
1559,-74.195,40.519,41.5835
1560,-74.195,40.52,49.401
1561,-74.195,40.53,0.0
1562,-74.195,40.531,48.778
1563,-74.195,40.532,61.426500000000004
1564,-74.195,40.533,68.575
1565,-74.195,40.534,82.9665
1566,-74.195,40.535,98.3805
1567,-74.195,40.536,98.27799999999999
1568,-74.195,40.537,109.26599999999999
1569,-74.195,40.538,124.53649999999999
1570,-74.195,40.539,125.66749999999999
1571,-74.195,40.54,122.701
1572,-74.195,40.541,125.986
1573,-74.195,40.542,116.671
1574,-74.195,40.543,107.855
1575,-74.195,40.544,113.294
1576,-74.195,40.545,118.646
1577,-74.195,40.546,120.479
1578,-74.195,40.547,124.999
1579,-74.195,40.548,123.084
1580,-74.195,40.549,116.944
1581,-74.195,40.55,114.554
1582,-74.195,40.551,113.5445
1583,-74.195,40.552,49.824
1584,-74.195,40.553,44.567
1585,-74.195,40.554,46.204
1586,-74.195,40.555,48.165
1587,-74.195,40.556,50.7015
1588,-74.195,40.561,41.744
1589,-74.195,40.582,0.0
1590,-74.195,40.586,11.516
1591,-74.195,40.587,0.0
1592,-74.195,40.588,16.234
1593,-74.195,40.589,17.404
1594,-74.195,40.599,9.473
1595,-74.195,40.601,9.497499999999999
1596,-74.195,40.602,10.468
1597,-74.195,40.605,4.3425
1598,-74.195,40.606,0.0
1599,-74.195,40.617,0.0
1600,-74.194,40.513,10.602
1601,-74.194,40.514,13.2425
1602,-74.194,40.515,13.278500000000001
1603,-74.194,40.516,12.546
1604,-74.194,40.517,23.809
1605,-74.194,40.518,31.633000000000003
1606,-74.194,40.524,22.1245
1607,-74.194,40.528,13.875
1608,-74.194,40.531,54.1035
1609,-74.194,40.532,63.644000000000005
1610,-74.194,40.533,71.7835
1611,-74.194,40.534,80.4505
1612,-74.194,40.535,103.319
1613,-74.194,40.536,111.761
1614,-74.194,40.537,109.259
1615,-74.194,40.538,122.2
1616,-74.194,40.539,125.061
1617,-74.194,40.54,116.713
1618,-74.194,40.541,112.307
1619,-74.194,40.542,110.34
1620,-74.194,40.543,105.863
1621,-74.194,40.544,113.208
1622,-74.194,40.545,115.404
1623,-74.194,40.546,116.297
1624,-74.194,40.547,117.387
1625,-74.194,40.548,123.121
1626,-74.194,40.549,123.3545
1627,-74.194,40.55,118.988
1628,-74.194,40.551,117.66149999999999
1629,-74.194,40.552,115.787
1630,-74.194,40.553,45.752
1631,-74.194,40.554,47.243
1632,-74.194,40.555,48.751
1633,-74.194,40.586,8.7
1634,-74.194,40.588,17.437
1635,-74.194,40.589,20.575499999999998
1636,-74.194,40.605,0.0
1637,-74.193,40.53,49.004
1638,-74.193,40.531,55.2605
1639,-74.193,40.532,69.013
1640,-74.193,40.533,68.7525
1641,-74.193,40.534,75.255
